per,n_ent,fol,ent,con,v_sel,n_hog,h_mud,n_ren,nom,c_res,par,sex,eda,f_nac,alf,i_niv,i_anio,a_esc,e_con,c_act,ocu,a_eco,pos,i_per,ing,upm,elegido,factor,fac_p18
622,2,12A215,1,40023,2,1,0,3,-,1,3,2,15,2006-08-06,1,4,1,1,6,6, , , , ,,101180, ,7587,0
622,2,12A215,1,40023,2,1,0,5,-,1,3,1,9,2012-08-17,1,2,3,1, ,, , , , ,,101180, ,7587,0
622,2,12A215,1,40023,2,1,0,1,-,1,1,1,37,1985-01-16,1,8,1,1,5,1,1,2,3,3,12000,101180, ,7587,0
622,2,12A215,1,40023,2,1,0,4,-,1,3,1,14,2008-04-19,1,3,1,1,6,6, , , , ,,101180, ,7587,0
622,2,12A215,1,40023,2,1,0,2,-,1,2,2,33,1988-09-09,1,7,4,1,5,1,1,2,3,2,5000,101180,1,7587,15516
622,2,12A215,1,40023,1,1,0,3,-,1,3,1,21,2000-11-21,1,7,4,1,6,6, , , , ,,101180, ,7587,0
622,2,12A215,1,40023,4,1,0,1,-,1,1,2,58,1964-05-10,1,3,3,2,4,7, , , , ,,101180,1,7587,15516
622,2,12A215,1,40023,1,1,0,1,-,1,1,2,52,1969-07-11,1,7,1,1,4,1,1,5,3,2,4000,101180,1,7587,23274
622,2,12A215,1,40023,3,1,0,3,-,1,7,1,4,2018-03-03, ,, , , ,, , , , ,,101180, ,7587,0
622,2,12A215,1,40023,3,1,0,2,-,1,6,1,30,1991-11-02,1,4,3,2,6,1,7,4,3,1,1700,101180, ,7587,0
622,2,12A215,1,40023,3,1,0,1,-,1,1,1,27,1995-05-20,1,4,3,2,6,1,7,2,3,1,1400,101180,1,7587,15516
622,2,12A215,1,40023,4,1,0,2,-,1,3,1,32,1990-03-12,1,3,3,2,2,1,5,5,3,1,2500,101180, ,7587,0
622,2,12A215,1,40023,1,1,0,2,-,1,3,2,26,1996-06-02,1,7,5,2,6,1,1,2,3,2,5200,101180, ,7587,0
622,6,12A201,1,40157,3,1,0,2,-,1,3,2,46,1975-10-09,1,6,3,2,6,1,3,5,3,2,4500,100809, ,7353,0
622,6,12A201,1,40157,3,1,0,3,-,1,5,1,23,1998-06-15,1,4,2,2,6,1,5,5,3,1,2200,100809,1,7353,30075
622,6,12A201,1,40157,2,1,0,1,-,1,1,2,58,1964-04-13,1,8,2,2,6,8, , , , ,,100809,1,7353,7519
622,6,12A201,1,40157,1,1,0,1,-,1,1,2,89,1933-03-27,1,2,6,2,4,7, , , , ,,100809,1,7353,7519
622,6,12A201,1,40157,4,1,0,1,-,1,1,1,71,1950-07-16,1,2,6,2,5,8, , , , ,,100809, ,7353,0
622,6,12A201,1,40157,4,1,0,2,-,1,2,2,69,1952-07-16,1,2,6,2,5,7, , , , ,,100809,1,7353,15038
622,6,12A201,1,40157,3,1,0,1,-,1,1,1,77,1944-10-04,1,2,6,2,4,8, , , , ,,100809, ,7353,0
622,6,12A201,1,40157,3,1,0,4,-,1,5,1,21,2000-12-19,1,3,3,2,6,1,4,4,2,1,1600,100809, ,7353,0
622,5,13A202,1,40190,3,1,0,1,-,1,1,1,53,1969-04-05,1,7,5,2,5,1,1,5,3,2,7200,101965, ,12099,0
622,5,13A202,1,40190,3,1,0,2,-,1,2,2,47,1975-02-05,1,8,2,2,5,1,1,5,3,2,5500,101965,1,12099,24513
622,5,13A202,1,40190,4,1,0,2,-,1,3,2,11,2011-01-15,1,2,4,1, ,, , , , ,,101965, ,12099,0
622,5,13A202,1,40190,4,1,0,1,-,1,1,2,44,1978-03-22,1,8,2,2,6,1,1,7,3,2,10000,101965,1,12099,12256
622,5,13A202,1,40190,3,1,0,3,-,1,3,2,6,2016-03-23,1,1,2,1, ,, , , , ,,101965, ,12099,0
622,5,13A202,1,40190,2,1,0,2,-,1,2,2,43,1978-12-18,1,9,1,2,5,1,1,5,3,2,20000,101965, ,12099,0
622,5,13A202,1,40190,2,1,0,1,-,1,1,1,43,1978-09-28,1,8,2,2,5,1,1,5,3,2,40000,101965,1,12099,24513
622,5,13A202,1,40190,2,1,0,4,-,1,3,2,5,2016-08-20,2,1,2,1, ,, , , , ,,101965, ,12099,0
622,5,13A202,1,40190,2,1,0,3,-,1,3,1,8,2013-10-07,1,2,1,1, ,, , , , ,,101965, ,12099,0
622,4,11B203,1,40240,2,1,0,3,-,1,3,1,15,2007-03-23,1,3,2,1,6,6, , , , ,,101258, ,7280,0
622,4,11B203,1,40240,2,1,0,5,-,1,3,2,6,2016-04-27,2,1,1,1, ,, , , , ,,101258, ,7280,0
622,3,11B203,1,40240,1,1,0,2,-,2, , ,,    -  -, ,, , , ,, , , , ,,101258, ,0,0
622,4,11B203,1,40240,1,1,0,1,-,1,1,2,67,1954-07-05,1,2,6,2,4,7, , , , ,,101258,1,7280,7327
622,3,11B203,1,40240,1,1,0,3,-,2, , ,,    -  -, ,, , , ,, , , , ,,101258, ,0,0
622,3,11B203,1,40240,1,1,0,5,-,2, , ,,    -  -, ,, , , ,, , , , ,,101258, ,0,0
622,4,11B203,1,40240,3,1,0,1,-,1,1,1,48,1974-02-09,1,3,3,2,1,1,4,4,2,1,2200,101258,1,7280,14654
622,4,11B203,1,40240,3,1,0,4,-,1,3,2,10,2012-03-13,1,2,3,1, ,, , , , ,,101258, ,7280,0
622,4,11B203,1,40240,3,1,0,3,-,1,3,2,13,2009-04-30,1,2,5,1,6,6, , , , ,,101258, ,7280,0
622,4,11B203,1,40240,3,1,0,2,-,1,2,2,36,1985-06-15,1,4,3,2,1,7, , , , ,,101258, ,7280,0
622,4,11B203,1,40240,4,1,0,1,-,1,1,1,34,1988-03-03,1,3,2,2,1,1,4,4,3,1,1600,101258,1,7280,14654
622,4,11B203,1,40240,4,1,0,6,-,1,3,1,2,2020-03-02, ,, , , ,, , , , ,,101258, ,7280,0
622,4,11B203,1,40240,4,1,0,3,-,1,3,2,12,2010-03-02,1,2,6,1,9,6, , , , ,,101258, ,7280,0
622,4,11B203,1,40240,4,1,0,2,-,1,2,2,36,1986-03-02,1,3,3,2,1,1,7,2,3,1,1500,101258, ,7280,0
622,4,11B203,1,40240,4,1,0,5,-,1,3,2,9,2012-09-21,1,2,3,1, ,, , , , ,,101258, ,7280,0
622,4,11B203,1,40240,4,1,0,4,-,1,3,2,10,2012-03-02,1,2,3,1, ,, , , , ,,101258, ,7280,0
622,4,11B203,1,40240,2,1,0,2,-,1,2,2,38,1984-04-28,1,3,3,2,5,7, , , , ,,101258, ,7280,0
622,4,11B203,1,40240,2,1,0,4,-,1,3,2,12,2009-12-15,1,2,6,1,6,6, , , , ,,101258, ,7280,0
622,4,11B203,1,40240,2,1,0,1,-,1,1,1,36,1985-11-26,1,2,6,2,5,1,5,5,3,1,1500,101258,1,7280,14654
622,3,11B203,1,40240,1,1,0,4,-,2, , ,,    -  -, ,, , , ,, , , , ,,101258, ,0,0
622,8,12B197,1,40246,2,1,0,2,-,1,2,2,60,1961-10-22,1,4,3,2,5,7, , , , ,,100391,1,7335,30002
622,8,12B197,1,40246,2,1,0,1,-,1,1,1,62,1959-06-27,1,7,5,2,5,1,5,5,3,2,5500,100391, ,7335,0
622,8,12B197,1,40246,2,1,0,3,-,1,3,2,34,1987-07-13,1,4,3,2,6,7, , , , ,,100391, ,7335,0
622,8,12B197,1,40246,4,1,0,2,-,1,2,2,56,1965-07-20,1,4,3,2,5,7, , , , ,,100391, ,7335,0
622,8,12B197,1,40246,4,1,0,1,-,1,1,1,57,1964-12-23,1,7,5,2,5,1,1,5,3,2,8000,100391,1,7335,15001
622,8,12B197,1,40246,3,1,0,1,-,1,1,1,28,1994-03-18,1,7,5,2,6,1,5,5,3,2,5500,100391,1,7335,7501
622,8,12B197,1,40246,1,1,0,2,-,1,3,2,48,1974-01-07,1,4,3,2,5,7, , , , ,,100391,1,7335,52504
622,8,12B197,1,40246,1,1,0,7,-,1,7,2,36,1986-04-10,1,4,3,2,5,7, , , , ,,100391, ,7335,0
622,8,12B197,1,40246,1,1,0,6,-,1,7,1,30,1991-09-19,1,4,1,2,5,1,4,4,3,1,1400,100391, ,7335,0
622,8,12B197,1,40246,1,1,0,5,-,1,7,1,43,1978-07-11,1,3,3,2,3,1,4,4,3,1,1400,100391, ,7335,0
622,8,12B197,1,40246,1,1,0,4,-,1,3,1,20,2001-07-28,1,4,1,2,6,1,7,2,3,1,1600,100391, ,7335,0
622,8,12B197,1,40246,1,1,0,10,-,1,7,2,1,2021-03-01, ,, , , ,, , , , ,,100391, ,7335,0
622,8,12B197,1,40246,1,1,0,1,-,1,1,1,80,1942-05-13,1,2,6,2,4,8, , , , ,,100391, ,7335,0
622,8,12B197,1,40246,1,1,0,3,-,1,3,1,49,1973-03-01,1,2,6,2,5,1,4,4,2,1,2200,100391, ,7335,0
622,8,12B197,1,40246,2,1,0,4,-,1,3,1,28,1994-03-21,1,7,5,2,6,1,5,5,3,2,5000,100391, ,7335,0
622,8,12B197,1,40246,1,1,0,8,-,1,7,1,6,2015-10-11,1,1,2,1, ,, , , , ,,100391, ,7335,0
622,8,12B197,1,40246,1,1,0,9,-,1,7,1,3,2018-08-01, ,, , , ,, , , , ,,100391, ,7335,0
622,5,11A202,1,40257,4,1,0,12,-,2, , ,,    -  -, ,, , , ,, , , , ,,100768, ,0,0
622,5,11A202,1,40257,4,1,0,10,-,1,7,1,56,1965-07-12,1,3,3,2,6,1,7,2,3,1,1500,100768,1,7953,56030
622,5,11A202,1,40257,2,1,0,4,-,1,3,1,13,2008-08-26,1,2,6,1,6,6, , , , ,,100768, ,7953,0
622,5,11A202,1,40257,2,1,0,3,-,1,3,2,23,1998-07-26,1,4,3,2,6,1,4,4,3,2,2500,100768,1,7953,24013
622,5,11A202,1,40257,2,1,0,2,-,1,2,2,39,1983-01-22,1,2,6,2,1,7, , , , ,,100768, ,7953,0
622,5,11A202,1,40257,2,1,0,1,-,1,1,1,41,1980-06-18,1,4,3,2,1,4, , , , ,,100768, ,7953,0
622,5,11A202,1,40257,2,1,0,5,-,1,3,1,3,2018-08-26, ,, , , ,, , , , ,,100768, ,7953,0
622,5,11A202,1,40257,4,1,0,7,-,1,5,2,21,2000-10-15,1,2,6,2,6,1,4,4,3,1,1300,100768, ,7953,0
622,5,11A202,1,40257,4,1,0,2,-,1,2,2,57,1965-05-15,1,2,6,2,5,7, , , , ,,100768, ,7953,0
622,5,11A202,1,40257,4,1,0,9,-,1,5,1,1,2020-06-17, ,, , , ,, , , , ,,100768, ,7953,0
622,5,11A202,1,40257,4,1,0,3,-,1,3,1,25,1997-03-31,1,4,3,2,6,4, , , , ,,100768, ,7953,0
622,5,11A202,1,40257,4,1,0,5,-,1,3,1,30,1992-03-31,1,2,6,2,1,4, , , , ,,100768, ,7953,0
622,5,11A202,1,40257,4,1,0,8,-,1,5,2,12,2009-06-30,1,2,5,1,6,6, , , , ,,100768, ,7953,0
622,5,11A202,1,40257,4,1,0,4,-,1,3,1,15,2006-08-15,1,3,2,1,6,6, , , , ,,100768, ,7953,0
622,5,11A202,1,40257,4,1,0,6,-,1,5,2,46,1976-03-17,1,2,6,2,1,1,7,4,3,1,1400,100768, ,7953,0
622,5,11A202,1,40257,4,1,0,1,-,1,1,1,69,1953-03-27,1,2,6,2,5,8, , , , ,,100768, ,7953,0
622,5,11A202,1,40257,1,1,0,2,-,1,5,1,19,2002-12-27,1,4,2,2,6,1,7,2,3,1,1500,100768,1,7953,16009
622,5,11A202,1,40257,1,1,0,3,-,2, , ,,    -  -, ,, , , ,, , , , ,,100768, ,0,0
622,5,11A202,1,40257,1,1,0,1,-,1,1,2,63,1959-03-22,1,2,2,2,2,7, , , , ,,100768, ,7953,0
622,5,11A202,1,40257,3,1,0,3,-,2, , ,,    -  -, ,, , , ,, , , , ,,100768, ,0,0
622,5,11A202,1,40257,3,1,0,2,-,1,3,2,27,1994-08-02,1,3,3,2,6,7, , , , ,,100768,1,7953,16009
622,5,11A202,1,40257,3,1,0,4,-,1,5,2,8,2014-03-01,1,1,2,1, ,, , , , ,,100768, ,7953,0
622,5,11A202,1,40257,3,1,0,1,-,2, , ,,    -  -, ,, , , ,, , , , ,,100768, ,0,0
622,5,11A202,1,40257,3,1,0,5,-,3,2,1,28,1993-09-10,1,3,3,2,5,1,7,3,3,1,2500,100768, ,7953,0
622,5,11A202,1,40257,1,1,0,4,-,1,5,1,17,2004-12-22,1,3,3,2,6,1,7,4,3,1,1000,100768, ,7953,0
622,2,11A202,1,40257,4,1,0,11,-,2, , ,,    -  -, ,, , , ,, , , , ,,100768, ,0,0
622,4,12B203,1,40271,1,1,0,1,-,1,1,2,63,1958-06-15,1,2,6,2,3,7, , , , ,,101118,1,7944,8123
622,4,12B203,1,40271,2,1,0,1,-,1,1,1,63,1958-07-15,1,4,3,2,6,8, , , , ,,101118,1,7944,8123
622,4,12B203,1,40271,4,1,0,4,-,1,3,1,17,2005-02-24,1,4,3,1,6,6, , , , ,,101118, ,7944,0
622,4,12B203,1,40271,4,1,0,5,-,1,3,1,15,2006-10-23,1,3,2,1,6,6, , , , ,,101118, ,7944,0
622,4,12B203,1,40271,4,1,0,1,-,1,1,1,55,1966-10-24,1,3,3,2,5,1,5,5,3,1,2300,101118, ,7944,0
622,4,12B203,1,40271,4,1,0,6,-,1,3,2,10,2012-01-22,1,2,3,1, ,, , , , ,,101118, ,7944,0
622,4,12B203,1,40271,4,1,0,3,-,1,3,1,22,1999-10-24,1,4,3,2,6,1,5,5,3,1,1600,101118,1,7944,24369
622,4,12B203,1,40271,4,1,0,2,-,1,2,2,44,1977-11-24,1,4,3,2,5,7, , , , ,,101118, ,7944,0
622,1,11A216,1,40282,1,1,0,1,-,1,1,1,36,1985-08-27,1,4,3,2,5,1,7,2,3,1,1200,100867, ,7138,0
622,1,11A216,1,40282,3,1,0,2,-,1,2,2,55,1967-03-06,1,4,3,2,5,1,4,4,2,1,2000,100867, ,7138,0
622,1,11A216,1,40282,1,1,0,2,-,1,2,2,35,1987-05-18,1,3,3,2,5,7, , , , ,,100867,1,7138,14368
622,1,11A216,1,40282,1,1,0,3,-,1,3,2,7,2014-08-18,1,2,1,1, ,, , , , ,,100867, ,7138,0
622,1,11A216,1,40282,1,1,0,5,-,1,3,2,1,2020-11-27, ,, , , ,, , , , ,,100867, ,7138,0
622,1,11A216,1,40282,2,1,0,3,-,1,3,1,25,1997-04-23,1,4,3,2,6,1,7,3,3,1,1800,100867, ,7138,0
622,1,11A216,1,40282,2,1,0,4,-,1,3,2,21,2000-11-21,1,3,3,2,6,1,5,5,3,1,1200,100867, ,7138,0
622,1,11A216,1,40282,2,1,0,1,-,1,1,1,45,1977-06-03,1,2,6,2,5,1,7,3,3,1,2000,100867, ,7138,0
622,1,11A216,1,40282,2,1,0,5,-,1,3,2,20,2002-06-03,1,4,3,2,6,1,4,4,3,1,900,100867,1,7138,35919
622,1,11A216,1,40282,2,1,0,2,-,1,2,2,48,1974-03-15,1,3,3,2,5,7, , , , ,,100867, ,7138,0
622,1,11A216,1,40282,4,1,0,1,-,1,1,1,39,1982-06-19,1,7,2,1,5,1,5,2,3,1,2500,100867, ,7138,0
622,1,11A216,1,40282,4,1,0,2,-,1,2,2,39,1982-09-02,1,4,3,2,5,7, , , , ,,100867,1,7138,14368
622,1,11A216,1,40282,4,1,0,4,-,1,3,2,9,2013-06-03,1,2,3,1, ,, , , , ,,100867, ,7138,0
622,1,11A216,1,40282,4,1,0,3,-,1,3,2,15,2007-06-03,1,3,3,1,6,6, , , , ,,100867, ,7138,0
622,1,11A216,1,40282,3,1,0,1,-,1,1,1,53,1969-06-17,1,2,6,2,5,1,4,4,2,1,3000,100867,1,7138,21552
622,1,11A216,1,40282,3,1,0,3,-,1,3,2,18,2004-06-04,1,4,2,1,6,6, , , , ,,100867, ,7138,0
622,1,11A216,1,40282,1,1,0,4,-,1,3,1,3,2018-08-09, ,, , , ,, , , , ,,100867, ,7138,0
622,1,13A216,1,40283,4,1,0,1,-,1,1,2,63,1958-07-15,1,4,3,2,4,7, , , , ,,101564,1,9460,9583
622,1,13A216,1,40283,1,1,0,1,-,1,1,2,74,1948-03-28,1,6,3,2,6,8, , , , ,,101564,1,9460,9583
622,1,13A216,1,40283,3,1,0,1,-,1,1,1,76,1946-02-15,1,4,3,2,5,10, , , , ,,101564, ,9460,0
622,1,13A216,1,40283,3,1,0,3,-,1,3,2,33,1988-10-21,1,7,5,2,6,1,1,5,3,2,9000,101564,1,9460,28750
622,1,13A216,1,40283,3,1,0,2,-,1,2,2,67,1954-11-03,1,6,3,2,5,8, , , , ,,101564, ,9460,0
622,1,13A216,1,40283,2,1,0,1,-,1,1,1,49,1972-07-16,1,7,2,2,6,1,5,5,2,3,8000,101564,1,9460,9583
622,3,12B204,1,40305,1,1,0,2,-,1,3,2,50,1972-03-13,1,4,3,2,5,1,1,5,3,2,4000,100822, ,7006,0
622,3,12B204,1,40305,1,1,0,1,-,1,1,1,80,1942-04-07,1,2,6,2,4,8, , , , ,,100822, ,7006,0
622,3,12B204,1,40305,1,1,0,3,-,1,5,1,51,1970-09-17,1,7,5,2,5,1,1,5,3,2,4000,100822,1,7006,21492
622,3,12B204,1,40305,2,1,0,1,-,1,1,2,39,1982-07-17,1,7,5,2,6,1,1,2,3,2,5000,100822,1,7006,7164
622,3,12B204,1,40305,3,1,0,4,-,1,5,1,11,2010-10-27,1,2,5,1, ,, , , , ,,100822, ,7006,0
622,3,12B204,1,40305,3,1,0,2,-,1,2,2,64,1957-12-20,1,3,2,2,5,7, , , , ,,100822, ,7006,0
622,3,12B204,1,40305,3,1,0,6,-,1,3,1,27,1995-03-10,1,7,5,2,6,1,1,5,3,2,5000,100822, ,7006,0
622,3,12B204,1,40305,3,1,0,3,-,1,3,2,36,1985-10-10,1,7,5,2,6,1,1,5,3,2,5500,100822,1,7006,28656
622,3,12B204,1,40305,3,1,0,1,-,1,1,1,64,1958-02-12,1,3,3,2,5,1,5,5,3,2,5000,100822, ,7006,0
622,3,12B204,1,40305,3,1,0,5,-,1,5,2,4,2018-03-13, ,, , , ,, , , , ,,100822, ,7006,0
622,3,12B204,1,40305,4,1,0,1,-,1,1,1,63,1959-04-11,1,6,3,2,4,8, , , , ,,100822, ,7006,0
622,3,12B204,1,40305,4,1,0,3,-,1,3,1,20,2001-11-08,1,4,2,1,6,6, , , , ,,100822, ,7006,0
622,3,12B204,1,40305,4,1,0,2,-,1,3,1,33,1988-08-19,1,4,3,2,4,1,4,4,2,1,1100,100822,1,7006,21492
622,3,12B204,1,40305,4,1,0,4,-,1,3,1,17,2004-11-22,1,4,1,1,6,6, , , , ,,100822, ,7006,0
622,7,11B198,1,40377,3,1,0,2,-,1,3,2,18,2003-06-15,1,4,2,2,6,1,4,4,3,1,1000,101943, ,7684,0
622,7,11B198,1,40377,3,1,0,1,-,1,1,2,60,1962-04-07,1,3,3,2,4,1,7,2,3,1,1200,101943, ,7684,0
622,7,11B198,1,40377,2,1,0,1,-,1,1,2,22,2000-02-07,1,4,3,2,5,7, , , , ,,101943, ,7684,0
622,7,11B198,1,40377,1,1,0,3,-,1,3,1,21,2001-04-06,1,7,2,2,6,1,5,5,3,2,2000,101943,1,7684,23200
622,7,11B198,1,40377,1,1,0,4,-,1,3,2,17,2005-04-06,1,4,2,1,6,6, , , , ,,101943, ,7684,0
622,7,11B198,1,40377,1,1,0,2,-,1,2,2,44,1978-04-06,1,3,3,2,5,1,4,4,2,1,600,101943, ,7684,0
622,7,11B198,1,40377,1,1,0,1,-,1,1,1,45,1977-04-06,1,3,3,2,5,1,5,5,3,2,2500,101943, ,7684,0
622,7,11B198,1,40377,4,1,0,4,-,1,3,2,14,2007-06-15,1,3,2,1,6,6, , , , ,,101943, ,7684,0
622,7,11B198,1,40377,4,1,0,2,-,1,2,2,39,1982-06-27,1,3,3,2,5,1,7,2,3,1,1080,101943,1,7684,15467
622,7,11B198,1,40377,4,1,0,3,-,1,3,2,18,2004-06-04,1,4,2,1,6,6, , , , ,,101943, ,7684,0
622,7,11B198,1,40377,4,1,0,5,-,1,3,1,8,2014-03-21,1,2,1,1, ,, , , , ,,101943, ,7684,0
622,5,11B198,1,40377,4,1,0,1,-,2, , ,,    -  -, ,, , , ,, , , , ,,101943, ,0,0
622,5,11B198,1,40377,3,1,0,7,-,2, , ,,    -  -, ,, , , ,, , , , ,,101943, ,0,0
622,5,11B198,1,40377,3,1,0,6,-,2, , ,,    -  -, ,, , , ,, , , , ,,101943, ,0,0
622,5,11B198,1,40377,3,1,0,5,-,2, , ,,    -  -, ,, , , ,, , , , ,,101943, ,0,0
622,5,11B198,1,40377,3,1,0,4,-,2, , ,,    -  -, ,, , , ,, , , , ,,101943, ,0,0
622,7,11B198,1,40377,3,1,0,3,-,1,3,2,23,1998-06-15,1,7,3,2,6,1,7,2,3,1,1200,101943,1,7684,23200
622,7,11B198,1,40377,2,1,0,2,-,1,2,1,22,2000-06-06,1,4,3,2,5,1,5,2,3,1,2000,101943,1,7684,15467
622,6,12B198,1,40408,1,1,0,8,-,2, , ,,    -  -, ,, , , ,, , , , ,,101667, ,0,0
622,7,12B198,1,40408,1,1,0,5,-,1,3,2,18,2003-11-19,1,3,3,1,6,6, , , , ,,101667,1,6869,21071
622,6,12B198,1,40408,1,1,0,10,-,2, , ,,    -  -, ,, , , ,, , , , ,,101667, ,0,0
622,7,12B198,1,40408,1,1,0,2,-,1,2,2,43,1978-08-26,1,3,3,2,5,7, , , , ,,101667, ,6869,0
622,7,12B198,1,40408,1,1,0,1,-,1,1,1,47,1974-07-03,1,4,3,2,5,1,7,2,3,1,2600,101667, ,6869,0
622,6,12B198,1,40408,1,1,0,11,-,2, , ,,    -  -, ,, , , ,, , , , ,,101667, ,0,0
622,6,12B198,1,40408,1,1,0,4,-,2, , ,,    -  -, ,, , , ,, , , , ,,101667, ,0,0
622,6,12B198,1,40408,1,1,0,9,-,2, , ,,    -  -, ,, , , ,, , , , ,,101667, ,0,0
622,6,12B198,1,40408,1,1,0,7,-,2, , ,,    -  -, ,, , , ,, , , , ,,101667, ,0,0
622,7,12B198,1,40408,1,1,0,6,-,1,3,2,15,2006-12-13,1,3,1,1,6,6, , , , ,,101667, ,6869,0
622,7,12B198,1,40408,2,1,0,4,-,1,3,1,16,2006-05-14,1,3,2,1,6,6, , , , ,,101667, ,6869,0
622,7,12B198,1,40408,2,1,0,2,-,1,2,2,46,1975-09-03,1,7,5,2,5,1,1,5,3,2,5500,101667,1,6869,21071
622,7,12B198,1,40408,2,1,0,5,-,1,3,2,9,2013-02-09,1,2,1,1, ,, , , , ,,101667, ,6869,0
622,7,12B198,1,40408,2,1,0,1,-,1,1,1,50,1971-08-07,1,7,5,2,5,1,5,5,3,2,3500,101667, ,6869,0
622,7,12B198,1,40408,2,1,0,3,-,1,3,1,23,1999-05-21,1,4,3,2,6,1,5,5,3,2,3500,101667, ,6869,0
622,7,12B198,1,40408,4,1,0,3,-,1,3,2,20,2002-01-15,1,4,3,1,6,6, , , , ,,101667,1,6869,21071
622,7,12B198,1,40408,4,1,0,2,-,1,2,2,45,1976-07-27,1,4,3,2,5,7, , , , ,,101667, ,6869,0
622,6,12B198,1,40408,1,1,0,3,-,2, , ,,    -  -, ,, , , ,, , , , ,,101667, ,0,0
622,7,12B198,1,40408,3,1,0,1,-,1,1,1,59,1962-12-02,1,3,3,2,2,1,4,4,3,1,1200,101667,1,6869,7024
622,7,12B198,1,40408,4,1,0,1,-,1,1,1,46,1975-08-27,1,7,5,2,5,1,7,2,3,1,2200,101667, ,6869,0
622,2,12A215,2,40024,1,1,0,3,-,1,2,2,53,1968-08-01,2,0, ,2,1,1,5,5,2,1,1000,205487, ,5975,0
622,2,12A215,2,40024,4,1,0,1,-,1,1,1,84,1937-08-30,1,7,4,2,5,8, , , , ,,205487, ,5975,0
622,2,12A215,2,40024,4,1,0,3,-,1,3,1,36,1985-11-05,1,7,6,2,6,1,3,5,3,1,999999,205487, ,5975,0
622,2,12A215,2,40024,4,1,0,4,-,1,3,1,41,1980-06-12,1,7,4,2,6,1,1,5,3,2,999999,205487, ,5975,0
622,2,12A215,2,40024,1,1,0,1,-,1,1,1,75,1947-05-12,1,2,5,2,1,3,5,5,2,1,1500,205487,1,5975,18331
622,2,12A215,2,40024,1,1,0,2,-,1,6,1,68,1953-06-15,1,7,4,2,6,9, , , , ,,205487, ,5975,0
622,2,12A215,2,40024,4,1,0,2,-,1,2,2,74,1948-01-12,1,6,2,2,5,8, , , , ,,205487, ,5975,0
622,6,12A201,2,40027,4,1,0,1,-,1,1,2,60,1961-06-15,1,7,4,2,5,3,1,4,2,1,999999,203787,1,8222,16815
622,6,12A201,2,40027,4,1,0,2,-,1,2,1,98,    -  -,1,4,3,2,5,3,5,6,2,1,999999,203787, ,8222,0
622,6,12A201,2,40027,1,1,0,6,-,3,6,2,28,1993-08-12,1,3,3,2,6,1,5,5,3,1,999999,203787, ,8222,0
622,6,12A201,2,40027,1,1,0,5,-,1,2,1,34,1988-05-17,1,2,6,2,1,1,5,5,3,1,999999,203787, ,8222,0
622,6,12A201,2,40027,3,1,0,1,-,1,1,2,65,1957-01-14,1,7,6,2,2,8, , , , ,,203787,1,8222,8407
622,6,12A201,2,40027,1,1,0,3,-,1,3,2,11,2011-03-09,1,2,5,1, ,, , , , ,,203787, ,8222,0
622,6,12A201,2,40027,1,1,0,1,-,1,1,2,30,1992-05-15,1,3,3,2,2,1,5,5,3,1,999999,203787,1,8222,25222
622,6,12A201,2,40027,1,1,0,2,-,1,3,1,12,2010-06-02,1,2,5,2,6,7, , , , ,,203787, ,8222,0
622,6,12A201,2,40027,1,1,0,4,-,1,3,1,7,2015-01-28,1,1,2,1, ,, , , , ,,203787, ,8222,0
622,6,11A201,2,40061,2,1,0,1,-,1,1,2,59,1962-10-09,1,6,3,2,5,1,3,4,3,1,2000,203527, ,9346,0
622,6,11A201,2,40061,1,1,0,2,-,1,2,2,56,1965-12-14,1,2,3,2,5,1,4,4,2,1,500,203527,1,9346,47031
622,6,11A201,2,40061,1,1,0,1,-,1,1,1,51,1970-09-13,1,4,3,2,5,4, , , , ,,203527, ,9346,0
622,6,11A201,2,40061,1,1,0,4,-,1,3,2,18,2004-04-11,1,4,2,2,6,1,3,5,3,1,999999,203527, ,9346,0
622,5,11A201,2,40061,3,1,0,6,-,2, , ,,    -  -, ,, , , ,, , , , ,,203527, ,0,0
622,6,11A201,2,40061,3,1,0,4,-,1,3,2,23,1998-09-19,1,7,3,2,6,1,2,7,3,2,3600,203527,1,9346,47031
622,6,11A201,2,40061,3,1,0,5,-,1,4,2,80,1942-03-13,1,2,2,2,4,10, , , , ,,203527, ,9346,0
622,6,11A201,2,40061,3,1,0,3,-,1,3,1,31,1991-01-28,1,7,2,1,6,1,2,7,3,2,999999,203527, ,9346,0
622,6,11A201,2,40061,3,1,0,2,-,1,2,2,51,1970-11-26,1,4,3,2,5,7, , , , ,,203527, ,9346,0
622,6,11A201,2,40061,3,1,0,1,-,1,1,1,45,1977-01-08,1,2,2,2,5,1,2,7,3,2,999999,203527, ,9346,0
622,6,11A201,2,40061,4,1,0,4,-,1,3,2,14,2007-11-12,1,3,1,1,6,6, , , , ,,203527, ,9346,0
622,6,11A201,2,40061,4,1,0,1,-,1,1,1,40,1982-01-24,1,7,5,2,5,1,3,2,3,1,999999,203527,1,9346,18812
622,6,11A201,2,40061,4,1,0,5,-,1,3,2,10,2012-06-09,1,2,2,1, ,, , , , ,,203527, ,9346,0
622,6,11A201,2,40061,4,1,0,2,-,1,2,2,40,1982-03-03,1,3,3,2,5,7, , , , ,,203527, ,9346,0
622,6,11A201,2,40061,1,1,0,6,-,1,5,1,7,2015-02-28,1,2,1,1, ,, , , , ,,203527, ,9346,0
