per,n_ent,fol,ent,con,v_sel,n_hog,h_mud,n_ren,nom,c_res,par,sex,eda,f_nac,alf,i_niv,i_anio,a_esc,e_con,c_act,ocu,a_eco,pos,i_per,ing,upm,elegido,factor,fac_p18
"0522","5","13A201","04","40110","1","1","0","02","-","1","2","2","40","1981-07-27","1","02","6","2","5","07"," "," "," "," ","","0400526","1",9778,29564
"0522","5","13A201","04","40110","1","1","0","01","-","1","1","1","56","1966-05-04","1","04","2","2","5","08"," "," "," "," ","","0400526"," ",9778,0
"0522","5","13A201","04","40110","1","1","0","04","-","1","3","2","15","2007-04-13","1","03","1","1","6","06"," "," "," "," ","","0400526"," ",9778,0
"0522","5","13A201","04","40110","1","1","0","03","-","1","3","2","23","1999-05-04","1","07","3","1","6","01","3","5","3","2","000450","0400526"," ",9778,0
"0522","4","12B202","04","40123","4","1","0","03","-","1","3","2","07","2014-11-04","1","02","1","1"," ",""," "," "," "," ","","0400010"," ",5076,0
"0522","4","12B202","04","40123","4","1","0","01","-","1","1","1","43","1978-09-13","1","07","5","2","5","01","1","7","3","2","003000","0400010"," ",5076,0
"0522","4","12B202","04","40123","1","1","0","01","-","1","1","1","35","1986-08-12","1","08","3","2","6","01","1","7","3","2","015000","0400010","1",5076,5188
"0522","4","12B202","04","40123","2","1","0","03","-","1","5","1","61","1960-10-31","1","03","3","2","5","10"," "," "," "," ","","0400010"," ",5076,0
"0522","4","12B202","04","40123","2","1","0","04","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0400010"," ",0,0
"0522","4","12B202","04","40123","2","1","0","02","-","1","3","2","61","1960-10-21","1","03","3","2","5","01","5","5","3","2","004000","0400010","1",5076,15563
"0522","4","12B202","04","40123","3","1","0","01","-","1","1","1","66","1955-07-06","1","07","5","2","1","01","3","5","2","2","003000","0400010","1",5076,10375
"0522","4","12B202","04","40123","3","1","0","02","-","1","2","2","60","1961-10-23","1","04","3","2","1","01","1","5","3","2","003000","0400010"," ",5076,0
"0522","4","12B202","04","40123","4","1","0","02","-","1","2","2","41","1981-04-07","1","07","5","2","5","01","1","7","3","2","006000","0400010","1",5076,10375
"0522","4","12B202","04","40123","2","1","0","01","-","1","1","2","96","1925-12-26","1","00"," ","2","4","10"," "," "," "," ","","0400010"," ",5076,0
"0522","1","12A215","04","40132","4","1","0","01","-","1","1","2","51","1970-09-24","1","07","5","2","5","01","1","5","3","2","005000","0400250","1",7297,14916
"0522","1","12A215","04","40132","4","1","0","03","-","1","7","2","14","2008-05-08","1","02","6","1","6","06"," "," "," "," ","","0400250"," ",7297,0
"0522","1","12A215","04","40132","4","1","0","02","-","1","2","1","69","1952-11-22","1","08","4","2","5","08"," "," "," "," ","","0400250"," ",7297,0
"0522","1","12A215","04","40132","1","1","0","01","-","1","1","1","37","1984-09-15","1","07","4","2","5","01","2","7","3","2","007000","0400250","1",7297,14916
"0522","1","12A215","04","40132","1","1","0","02","-","1","2","2","33","1988-11-20","1","04","3","2","5","01","4","4","2","2","001000","0400250"," ",7297,0
"0522","1","12A215","04","40132","1","1","0","03","-","1","3","1","12","2010-04-03","1","02","5","1","6","06"," "," "," "," ","","0400250"," ",7297,0
"0522","1","12A215","04","40132","1","1","0","04","-","1","3","1","07","2014-08-11","1","02","1","1"," ",""," "," "," "," ","","0400250"," ",7297,0
"0522","1","12A215","04","40132","3","1","0","06","-","1","7","1","33","1988-05-30","1","07","4","2","6","01","3","4","3","2","005000","0400250"," ",7297,0
"0522","1","12A215","04","40132","3","1","0","05","-","1","3","1","05","2016-10-19","2","01","2","1"," ",""," "," "," "," ","","0400250"," ",7297,0
"0522","1","12A215","04","40132","3","1","0","02","-","1","2","2","42","1979-09-24","1","07","4","2","5","07"," "," "," "," ","","0400250"," ",7297,0
"0522","1","12A215","04","40132","3","1","0","03","-","1","3","2","16","2005-07-25","1","04","1","2","6","07"," "," "," "," ","","0400250"," ",7297,0
"0522","1","12A215","04","40132","3","1","0","01","-","1","1","1","45","1977-05-09","1","07","4","2","5","01","1","5","3","2","006000","0400250","1",7297,22375
"0522","1","12A215","04","40132","3","1","0","04","-","1","3","2","09","2013-01-05","1","02","2","1"," ",""," "," "," "," ","","0400250"," ",7297,0
"0522","1","12A215","04","40132","2","1","0","03","-","1","3","1","14","2007-09-26","1","03","1","1","6","06"," "," "," "," ","","0400250"," ",7297,0
"0522","1","12A215","04","40132","2","1","0","02","-","1","6","1","23","1998-11-05","1","04","3","2","6","01","7","2","3","1","001500","0400250","1",7297,14916
"0522","1","12A215","04","40132","2","1","0","01","-","1","1","2","36","1985-06-30","1","02","6","2","6","01","4","4","3","1","999999","0400250"," ",7297,0
"0522","3","11B203","04","40150","3","1","0","02","-","1","2","2","50","1971-10-20","1","02","6","2","5","01","5","5","3","1","000400","0400466","1",8794,26700
"0522","3","11B203","04","40150","3","1","0","03","-","1","3","1","19","2002-07-04","1","04","3","1","6","06"," "," "," "," ","","0400466"," ",8794,0
"0522","3","11B203","04","40150","1","1","0","03","-","1","3","2","03","2019-03-16"," ",""," "," "," ",""," "," "," "," ","","0400466"," ",8794,0
"0522","3","11B203","04","40150","4","1","0","03","-","1","3","1","11","2010-11-18","1","02","5","1"," ",""," "," "," "," ","","0400466"," ",8794,0
"0522","3","11B203","04","40150","3","1","0","01","-","1","1","1","50","1971-10-10","1","04","3","2","5","01","5","5","3","2","001200","0400466"," ",8794,0
"0522","3","11B203","04","40150","4","1","0","04","-","1","3","1","09","2013-02-11","1","02","3","1"," ",""," "," "," "," ","","0400466"," ",8794,0
"0522","3","11B203","04","40150","4","1","0","02","-","1","2","2","30","1991-07-08","1","04","3","2","1","01","4","4","3","2","002000","0400466"," ",8794,0
"0522","3","11B203","04","40150","1","1","0","02","-","1","2","2","21","2000-05-09","1","04","3","2","5","07"," "," "," "," ","","0400466"," ",8794,0
"0522","3","11B203","04","40150","1","1","0","01","-","1","1","1","22","2000-02-18","1","03","3","2","5","01","5","4","3","2","004000","0400466","1",8794,17800
"0522","3","11B203","04","40150","4","1","0","01","-","1","1","1","32","1989-07-28","1","04","3","2","1","01","7","2","3","1","001200","0400466","1",8794,17800
"0522","7","13B197","04","40188","3","1","0","01","-","1","1","1","63","1959-03-03","1","04","3","2","5","08"," "," "," "," ","","0400234","1",7731,23704
"0522","7","13B197","04","40188","3","1","0","02","-","1","2","2","66","1955-06-09","1","07","3","2","5","08"," "," "," "," ","","0400234"," ",7731,0
"0522","6","13B197","04","40188","1","1","0","05","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0400234"," ",0,0
"0522","7","13B197","04","40188","1","1","0","02","-","1","2","2","47","1974-11-30","1","06","3","2","5","01","1","5","3","2","004500","0400234"," ",7731,0
"0522","6","13B197","04","40188","1","1","0","06","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0400234"," ",0,0
"0522","7","13B197","04","40188","1","1","0","03","-","1","3","1","18","2003-11-14","1","04","1","1","6","06"," "," "," "," ","","0400234"," ",7731,0
"0522","7","13B197","04","40188","1","1","0","01","-","1","1","1","48","1973-12-06","1","06","3","2","5","01","3","7","3","2","005000","0400234","1",7731,23704
"0522","7","13B197","04","40188","1","1","0","04","-","1","3","1","16","2005-10-15","1","03","3","1","6","06"," "," "," "," ","","0400234"," ",7731,0
"0522","7","13B197","04","40188","4","1","0","01","-","1","1","1","34","1987-08-22","1","07","4","2","5","01","4","4","1","3","007000","0400234","1",7731,15803
"0522","7","13B197","04","40188","4","1","0","02","-","1","2","2","32","1990-03-03","1","08","2","2","5","01","1","5","3","2","004500","0400234"," ",7731,0
"0522","7","13B197","04","40188","3","1","0","03","-","1","3","1","30","1991-08-29","1","07","3","2","6","01","5","5","3","1","001000","0400234"," ",7731,0
"0522","7","11B197","04","40241","3","1","0","02","-","1","3","1","41","1980-06-15","1","07","5","2","6","01","1","7","3","2","006000","0400361","1",8143,16481
"0522","7","11B197","04","40241","3","1","0","01","-","1","1","2","82","1940-05-03","1","02","3","2","4","07"," "," "," "," ","","0400361"," ",8143,0
"0522","7","11B197","04","40241","2","1","0","02","-","1","2","1","38","1984-03-04","1","07","4","2","5","01","3","7","3","2","005000","0400361"," ",8143,0
"0522","7","11B197","04","40241","2","1","0","04","-","1","3","1","09","2013-03-02","1","02","1","1"," ",""," "," "," "," ","","0400361"," ",8143,0
"0522","7","11B197","04","40241","2","1","0","03","-","1","3","1","17","2004-05-18","1","04","1","1","6","06"," "," "," "," ","","0400361"," ",8143,0
"0522","7","11B197","04","40241","2","1","0","01","-","1","1","2","38","1984-03-28","1","07","4","2","5","01","4","4","2","1","001000","0400361","1",8143,16481
"0522","7","11B197","04","40241","4","1","0","02","-","1","2","2","35","1986-10-06","1","07","5","2","5","01","4","4","1","1","003000","0400361"," ",8143,0
"0522","7","11B197","04","40241","4","1","0","03","-","1","3","2","10","2012-03-04","1","02","2","1"," ",""," "," "," "," ","","0400361"," ",8143,0
"0522","7","11B197","04","40241","4","1","0","01","-","1","1","1","57","1965-03-04","1","07","5","2","5","01","1","5","2","3","008000","0400361","1",8143,16481
"0522","7","11B197","04","40241","4","1","0","04","-","1","7","2","16","2005-06-30","1","03","3","1","6","01","4","4","3","1","000300","0400361"," ",8143,0
"0522","2","11B204","04","40346","2","1","0","03","-","1","3","2","24","1997-06-30","1","03","3","2","6","01","3","4","3","1","001300","0400351"," ",5936,0
"0522","2","11B204","04","40346","1","1","0","01","-","1","1","2","64","1958-04-12","1","02","3","2","4","07"," "," "," "," ","","0400351","1",5936,12014
"0522","2","11B204","04","40346","3","1","0","02","-","1","3","2","41","1980-09-06","1","02","5","2","5","07"," "," "," "," ","","0400351","1",5936,24029
"0522","2","11B204","04","40346","3","1","0","05","-","1","5","1","10","2011-09-01","1","02","4","1"," ",""," "," "," "," ","","0400351"," ",5936,0
"0522","2","11B204","04","40346","3","1","0","03","-","1","5","1","41","1980-05-07","1","04","3","2","5","01","7","2","3","1","002000","0400351"," ",5936,0
"0522","2","11B204","04","40346","3","1","0","01","-","1","1","2","82","1939-05-27","2","00"," ","2","4","08"," "," "," "," ","","0400351"," ",5936,0
"0522","2","11B204","04","40346","3","1","0","04","-","1","5","2","08","2013-11-10","1","02","2","1"," ",""," "," "," "," ","","0400351"," ",5936,0
"0522","2","11B204","04","40346","2","1","0","02","-","1","2","2","55","1967-03-21","2","00"," ","2","5","07"," "," "," "," ","","0400351","1",5936,18022
"0522","2","11B204","04","40346","2","1","0","06","-","1","5","1","03","2018-06-30"," ",""," "," "," ",""," "," "," "," ","","0400351"," ",5936,0
"0522","2","11B204","04","40346","2","1","0","05","-","1","5","2","05","2017-02-02","2","01","2","1"," ",""," "," "," "," ","","0400351"," ",5936,0
"0522","2","11B204","04","40346","2","1","0","04","-","1","5","1","07","2014-07-16","1","01","3","1"," ",""," "," "," "," ","","0400351"," ",5936,0
"0522","2","11B204","04","40346","1","1","0","02","-","1","3","2","45","1977-03-05","1","03","3","2","6","01","3","7","3","2","003500","0400351"," ",5936,0
"0522","2","11B204","04","40346","2","1","0","01","-","1","1","1","54","1967-09-18","1","02","6","2","5","01","5","7","3","2","002000","0400351"," ",5936,0
"0522","2","11B204","04","40346","4","1","0","03","-","1","3","2","34","1987-10-10","2","00"," ","2","6","09"," "," "," "," ","","0400351"," ",5936,0
"0522","2","11B204","04","40346","4","1","0","02","-","1","3","2","35","1986-09-26","1","04","3","2","6","07"," "," "," "," ","","0400351"," ",5936,0
"0522","2","11B204","04","40346","4","1","0","04","-","1","5","2","05","2016-11-15","1","01","2","1"," ",""," "," "," "," ","","0400351"," ",5936,0
"0522","2","11B204","04","40346","4","1","0","01","-","1","1","2","52","1969-11-28","1","02","6","2","5","07"," "," "," "," ","","0400351","1",5936,18022
"0522","2","11B204","04","40346","3","1","0","06","-","3","3","1","44","1978-04-24","1","04","2","2","6","01","7","2","2","1","002000","0400351"," ",5936,0
"0522","6","11B198","04","40353","3","1","0","01","-","1","1","2","53","1968-12-28","1","06","3","2","6","07"," "," "," "," ","","0400085"," ",7419,0
"0522","6","11B198","04","40353","4","1","0","02","-","1","2","2","40","1982-04-07","1","07","4","2","5","01","1","5","3","2","006000","0400085"," ",7419,0
"0522","6","11B198","04","40353","4","1","0","04","-","1","3","2","14","2007-05-29","1","03","1","1","6","06"," "," "," "," ","","0400085"," ",7419,0
"0522","6","11B198","04","40353","4","1","0","01","-","1","1","1","41","1981-01-29","1","07","5","2","5","03","1","5","3","2","006000","0400085","1",7419,15016
"0522","6","11B198","04","40353","2","1","0","01","-","1","1","1","59","1962-10-28","2","02","3","2","6","01","5","5","3","2","002400","0400085","1",7419,7508
"0522","6","11B198","04","40353","4","1","0","03","-","1","3","2","16","2006-04-07","1","04","2","1","6","06"," "," "," "," ","","0400085"," ",7419,0
"0522","6","11B198","04","40353","1","1","0","04","-","1","3","1","24","1997-08-06","1","04","3","2","6","01","5","5","3","1","001100","0400085"," ",7419,0
"0522","6","11B198","04","40353","1","1","0","01","-","1","1","1","48","1974-04-15","1","03","3","2","5","01","5","5","3","1","001200","0400085"," ",7419,0
"0522","6","11B198","04","40353","1","1","0","03","-","1","3","2","27","1994-12-16","1","07","5","2","6","05"," "," "," "," ","","0400085"," ",7419,0
"0522","6","11B198","04","40353","1","1","0","05","-","1","3","2","13","2008-10-02","1","02","6","1","6","06"," "," "," "," ","","0400085"," ",7419,0
"0522","6","11B198","04","40353","3","1","0","02","-","1","3","2","28","1993-10-07","1","07","5","1","6","01","1","5","3","2","005500","0400085","1",7419,15016
"0522","6","11B198","04","40353","1","1","0","06","-","1","4","1","73","1948-12-25","1","02","6","2","4","09"," "," "," "," ","","0400085"," ",7419,0
"0522","6","11B198","04","40353","1","1","0","02","-","1","2","2","48","1973-09-22","2","03","3","2","5","07"," "," "," "," ","","0400085"," ",7419,0
"0522","8","11B196","05","40086","3","1","0","04","-","1","3","1","09","2012-06-10","1","02","2","1"," ",""," "," "," "," ","","0502887"," ",8036,0
"0522","8","11B196","05","40086","3","1","0","01","-","1","1","1","38","1984-03-28","1","03","3","2","5","01","5","6","3","1","999999","0502887"," ",8036,0
"0522","8","11B196","05","40086","3","1","0","02","-","1","2","2","36","1985-11-27","1","03","3","2","5","01","7","2","3","1","999999","0502887","1",8036,16426
"0522","8","11B196","05","40086","3","1","0","05","-","1","3","2","08","2013-10-26","1","02","1","1"," ",""," "," "," "," ","","0502887"," ",8036,0
"0522","8","11B196","05","40086","1","1","1","04","-","1","3","1","03","2018-05-11"," ",""," "," "," ",""," "," "," "," ","","0502887"," ",8036,0
"0522","8","11B196","05","40086","1","1","1","02","-","1","3","1","12","2009-12-24","1","02","5","1","6","06"," "," "," "," ","","0502887"," ",8036,0
"0522","8","11B196","05","40086","1","1","1","01","-","1","1","2","31","1991-01-05","1","03","3","2","2","01","5","5","3","1","001800","0502887","1",8036,8213
"0522","8","11B196","05","40086","1","1","1","03","-","1","3","1","10","2011-12-29","1","02","4","1"," ",""," "," "," "," ","","0502887"," ",8036,0
"0522","5","11B196","05","40086","2","1","0","05","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0502887"," ",0,0
"0522","5","11B196","05","40086","2","1","0","04","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0502887"," ",0,0
"0522","5","11B196","05","40086","2","1","0","03","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0502887"," ",0,0
"0522","8","11B196","05","40086","2","1","0","02","-","1","2","2","47","1975-03-02","1","03","3","2","5","01","4","4","2","1","000200","0502887"," ",8036,0
"0522","8","11B196","05","40086","2","1","0","01","-","1","1","1","49","1973-03-24","1","03","3","2","5","01","7","2","3","1","001800","0502887","1",8036,16426
"0522","8","11B196","05","40086","4","1","0","04","-","1","3","1","13","2009-02-25","1","02","5","1","6","06"," "," "," "," ","","0502887"," ",8036,0
"0522","8","11B196","05","40086","4","1","0","03","-","1","3","1","14","2007-05-30","1","03","1","1","6","06"," "," "," "," ","","0502887"," ",8036,0
"0522","8","11B196","05","40086","4","1","0","02","-","1","3","1","21","2000-08-21","1","07","1","1","6","06"," "," "," "," ","","0502887","1",8036,16426
"0522","8","11B196","05","40086","4","1","0","01","-","1","1","2","47","1974-06-18","1","07","5","2","3","01","3","5","3","2","007000","0502887"," ",8036,0
"0522","8","11B196","05","40086","3","1","0","03","-","1","3","2","17","2005-02-07","1","03","3","1","6","06"," "," "," "," ","","0502887"," ",8036,0
"0522","8","12B196","05","40090","3","1","0","04","-","1","5","1","22","1999-10-27","1","07","3","1","6","06"," "," "," "," ","","0505991"," ",8034,0
"0522","8","12B196","05","40090","3","1","0","02","-","1","2","2","65","1956-09-11","1","02","6","2","5","07"," "," "," "," ","","0505991"," ",8034,0
"0522","8","12B196","05","40090","3","1","0","01","-","1","1","1","64","1958-03-10","1","03","3","2","5","08"," "," "," "," ","","0505991"," ",8034,0
"0522","8","12B196","05","40090","3","1","0","03","-","1","3","2","44","1978-03-20","1","07","4","2","6","01","3","7","3","2","008000","0505991","1",8034,41058
"0522","8","12B196","05","40090","4","1","0","03","-","1","3","2","08","2014-02-18","2","01","3","1"," ",""," "," "," "," ","","0505991"," ",8034,0
"0522","8","12B196","05","40090","4","1","0","01","-","1","1","2","45","1976-08-08","1","06","2","2","6","01","1","2","3","2","006200","0505991","1",8034,16423
"0522","8","12B196","05","40090","4","1","0","02","-","1","6","1","43","1978-05-26","1","03","3","2","3","01","5","6","5","1","999999","0505991"," ",8034,0
"0522","8","12B196","05","40090","2","1","0","07","-","1","7","2","17","2005-01-22","1","02","6","2","1","07"," "," "," "," ","","0505991"," ",8034,0
"0522","8","12B196","05","40090","2","1","0","08","-","1","6","1","18","2003-10-06","1","03","3","2","1","01","7","2","3","1","001800","0505991"," ",8034,0
"0522","8","12B196","05","40090","2","1","0","09","-","1","7","1","30","1991-07-15","1","03","3","2","5","01","7","2","3","1","002000","0505991"," ",8034,0
"0522","8","12B196","05","40090","2","1","0","06","-","1","3","2","02","2019-11-13"," ",""," "," "," ",""," "," "," "," ","","0505991"," ",8034,0
"0522","8","12B196","05","40090","2","1","0","05","-","1","7","2","10","2011-10-24","1","02","4","1"," ",""," "," "," "," ","","0505991"," ",8034,0
"0522","8","12B196","05","40090","2","1","0","04","-","1","7","1","07","2015-01-01","1","01","3","1"," ",""," "," "," "," ","","0505991"," ",8034,0
"0522","8","12B196","05","40090","2","1","0","03","-","1","6","2","29","1992-08-15","1","03","3","2","5","01","7","2","3","1","002000","0505991"," ",8034,0
"0522","8","12B196","05","40090","2","1","0","01","-","1","1","2","26","1996-02-28","1","03","3","2","1","01","7","2","3","1","002000","0505991","1",8034,32846
"0522","7","12B196","05","40090","2","1","0","02","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0505991"," ",0,0
"0522","5","12B196","05","40090","1","1","0","03","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0505991"," ",0,0
"0522","8","12B196","05","40090","1","1","0","05","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0505991"," ",0,0
"0522","8","12B196","05","40090","1","1","0","04","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0505991"," ",0,0
"0522","8","12B196","05","40090","3","1","0","05","-","1","5","1","22","1999-10-27","1","07","3","1","6","06"," "," "," "," ","","0505991"," ",8034,0
"0522","8","12B196","05","40090","1","1","0","02","-","1","3","2","12","2010-04-13","1","02","4","1","6","06"," "," "," "," ","","0505991"," ",8034,0
"0522","8","12B196","05","40090","1","1","0","01","-","1","1","2","28","1993-08-22","1","04","1","2","6","01","7","2","3","1","002100","0505991","1",8034,8212
"0522","1","12A215","05","40118","3","1","0","02","-","1","2","2","46","1976-05-02","1","07","4","2","5","07"," "," "," "," ","","0501506"," ",8265,0
"0522","1","12A215","05","40118","3","1","0","03","-","1","3","1","10","2012-05-02","1","02","3","1"," ",""," "," "," "," ","","0501506"," ",8265,0
"0522","1","12A215","05","40118","3","1","0","04","-","1","3","2","07","2015-05-02","1","01","3","1"," ",""," "," "," "," ","","0501506"," ",8265,0
"0522","1","12A215","05","40118","4","1","0","02","-","1","2","2","53","1968-08-02","1","07","1","2","5","07"," "," "," "," ","","0501506"," ",8265,0
"0522","1","12A215","05","40118","3","1","0","01","-","1","1","1","46","1976-05-02","1","07","5","2","5","01","3","2","3","1","999999","0501506","1",8265,16895
"0522","1","12A215","05","40118","4","1","0","01","-","1","1","1","54","1967-06-05","1","07","2","2","5","01","5","5","2","1","002800","0501506","1",8265,16895
"0522","1","12A215","05","40118","2","1","0","01","-","1","1","1","47","1975-02-16","1","08","2","2","6","01","2","5","3","2","999999","0501506","1",8265,8448
"0522","1","12A215","05","40118","1","1","0","01","-","1","1","1","43","1978-09-14","1","07","5","2","6","01","1","3","3","2","035000","0501506","1",8265,8448
"0522","1","12A215","05","40118","4","1","0","03","-","1","3","2","16","2006-04-14","1","03","3","1","6","06"," "," "," "," ","","0501506"," ",8265,0
"0522","5","12A201","05","40124","4","1","0","04","-","1","3","1","14","2007-09-13","1","03","1","1","6","06"," "," "," "," ","","0503155"," ",9249,0
"0522","5","12A201","05","40124","4","1","0","02","-","1","2","2","39","1983-04-26","1","03","3","2","5","01","4","4","2","1","999999","0503155"," ",9249,0
"0522","5","12A201","05","40124","4","1","0","01","-","1","1","1","39","1982-09-13","1","03","3","2","5","01","1","2","3","1","999999","0503155","1",9249,18906
"0522","5","12A201","05","40124","4","1","0","03","-","1","3","1","16","2005-10-07","1","03","3","1","6","06"," "," "," "," ","","0503155"," ",9249,0
"0522","5","12A201","05","40124","2","1","0","05","-","1","3","2","09","2012-12-07","1","02","2","1"," ",""," "," "," "," ","","0503155"," ",9249,0
"0522","5","12A201","05","40124","2","1","0","02","-","1","2","2","37","1985-05-09","1","06","3","2","5","01","7","2","3","1","002500","0503155"," ",9249,0
"0522","5","12A201","05","40124","2","1","0","03","-","1","3","2","06","2015-12-14","1","01","1","1"," ",""," "," "," "," ","","0503155"," ",9249,0
"0522","5","12A201","05","40124","2","1","0","04","-","1","3","2","15","2007-03-28","1","03","1","1","6","06"," "," "," "," ","","0503155"," ",9249,0
"0522","5","12A201","05","40124","2","1","0","01","-","1","1","1","35","1987-02-09","1","06","3","2","5","01","5","2","3","1","003000","0503155","1",9249,18906
"0522","2","12A201","05","40124","3","1","0","05","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0503155"," ",0,0
"0522","5","12A201","05","40124","3","1","0","02","-","1","2","1","70","1951-09-20","1","02","6","2","1","08"," "," "," "," ","","0503155"," ",9249,0
"0522","5","12A201","05","40124","3","1","0","01","-","1","1","2","71","1951-04-09","2","00"," ","2","1","07"," "," "," "," ","","0503155"," ",9249,0
"0522","5","12A201","05","40124","3","1","0","04","-","1","5","1","29","1992-06-15","1","03","3","2","2","01","5","4","3","1","999999","0503155","1",9249,37812
"0522","5","12A201","05","40124","3","1","0","03","-","1","3","1","53","1968-06-03","1","02","6","2","2","10"," "," "," "," ","","0503155"," ",9249,0
"0522","5","12A201","05","40124","1","1","0","06","-","3","5","2","00","2021-10-26"," ",""," "," "," ",""," "," "," "," ","","0503155"," ",9249,0
"0522","5","12A201","05","40124","1","1","0","05","-","1","5","1","29","1992-10-31","1","04","3","2","5","01","3","2","3","1","002500","0503155"," ",9249,0
"0522","5","12A201","05","40124","1","1","0","02","-","1","2","2","44","1977-05-28","1","03","3","2","5","07"," "," "," "," ","","0503155"," ",9249,0
"0522","5","12A201","05","40124","1","1","0","04","-","1","3","2","02","2019-06-15"," ",""," "," "," ",""," "," "," "," ","","0503155"," ",9249,0
"0522","5","12A201","05","40124","1","1","0","03","-","1","3","2","22","2000-04-19","1","04","2","2","6","07"," "," "," "," ","","0503155","1",9249,37812
"0522","5","12A201","05","40124","1","1","0","01","-","1","1","1","45","1976-08-24","1","07","4","2","5","01","1","2","3","1","999999","0503155"," ",9249,0
"0522","4","12B202","05","40145","1","1","0","01","-","1","1","1","74","1947-11-19","1","02","6","2","5","01","5","6","2","1","002000","0502390"," ",10650,0
"0522","4","12B202","05","40145","2","1","0","02","-","1","2","2","51","1970-06-15","1","06","3","2","5","07"," "," "," "," ","","0502390"," ",10650,0
"0522","4","12B202","05","40145","3","1","1","05","-","1","3","2","13","2008-10-19","1","03","2","1","6","06"," "," "," "," ","","0502390"," ",10650,0
"0522","4","12B202","05","40145","3","1","1","03","-","2"," "," ","","    -  -"," ",""," "," "," ",""," "," "," "," ","","0502390"," ",0,0
"0522","4","12B202","05","40145","3","1","1","01","-","1","1","1","43","1979-02-26","1","03","3","2","1","01","1","7","3","2","007000","0502390"," ",10650,0
"0522","4","12B202","05","40145","3","1","1","02","-","1","4","1","75","1946-05-15","1","03","3","2","4","08"," "," "," "," ","","0502390","1",10650,21771
"0522","4","12B202","05","40145","3","1","1","04","-","1","3","2","14","2007-10-19","1","03","1","1","6","06"," "," "," "," ","","0502390"," ",10650,0
"0522","4","12B202","05","40145","2","1","0","03","-","1","3","2","27","1994-06-15","1","08","2","2","6","01","1","2","3","2","999999","0502390"," ",10650,0
"0522","4","12B202","05","40145","1","1","0","03","-","1","3","2","41","1980-05-11","1","07","4","2","3","01","3","4","5","1","003500","0502390"," ",10650,0
"0522","4","12B202","05","40145","1","1","0","05","-","1","5","1","17","2004-11-23","1","03","3","2","6","10"," "," "," "," ","","0502390"," ",10650,0
"0522","4","12B202","05","40145","1","1","0","02","-","1","2","2","64","1957-10-15","1","02","6","2","5","01","5","5","3","2","003000","0502390","1",10650,43541
"0522","4","12B202","05","40145","4","1","0","03","-","1","3","1","21","2000-05-23","1","03","3","2","6","01","5","5","2","1","999999","0502390"," ",10650,0
"0522","4","12B202","05","40145","4","1","0","01","-","1","1","1","54","1968-02-08","1","02","6","2","5","01","5","5","3","1","001600","0502390"," ",10650,0
"0522","4","12B202","05","40145","4","1","0","02","-","1","2","2","47","1974-10-28","1","02","6","2","5","01","4","4","2","1","999999","0502390","1",10650,32656
"0522","4","12B202","05","40145","2","1","0","01","-","1","1","1","61","1960-06-15","1","07","5","2","5","08"," "," "," "," ","","0502390","1",10650,32656
"0522","4","12B202","05","40145","1","1","0","04","-","1","5","1","18","2003-08-14","1","03","3","2","6","10"," "," "," "," ","","0502390"," ",10650,0
"0522","4","12B202","05","40149","4","1","0","01","-","1","1","1","51","1971-02-15","1","02","6","2","5","01","5","5","2","1","002000","0506078","1",8336,25560
"0522","4","12B202","05","40149","4","1","0","03","-","1","3","1","26","1995-07-13","1","03","3","2","6","01","7","2","3","1","999999","0506078"," ",8336,0
"0522","4","12B202","05","40149","1","1","0","04","-","1","5","2","37","1984-12-19","1","07","4","2","5","01","5","5","3","1","003000","0506078","1",8336,34080
"0522","4","12B202","05","40149","1","1","0","02","-","1","2","2","57","1965-03-25","1","03","3","2","5","01","7","2","3","1","999999","0506078"," ",8336,0
"0522","4","12B202","05","40149","1","1","0","03","-","1","3","1","38","1983-09-28","1","03","3","2","5","01","5","5","3","1","002000","0506078"," ",8336,0
"0522","4","12B202","05","40149","1","1","0","01","-","1","1","1","60","1962-04-26","1","03","3","2","5","08"," "," "," "," ","","0506078"," ",8336,0
"0522","4","12B202","05","40149","2","1","1","01","-","1","1","1","30","1991-05-23","1","07","5","2","5","01","1","2","3","3","024000","0506078","1",8336,17040
"0522","4","12B202","05","40149","4","1","0","02","-","1","2","2","47","1974-09-16","1","02","6","2","5","07"," "," "," "," ","","0506078"," ",8336,0
"0522","4","12B202","05","40149","3","1","0","01","-","1","1","1","58","1963-06-29","1","03","3","2","5","01","7","2","3","1","001800","0506078"," ",8336,0
